timestamp,sensor_id,temperature,humidity,sound_volume,is_anomaly
2024-01-02T10:22:00,SENSOR-006,68.25,30.85,60.54,0
2024-01-01T08:32:00,SENSOR-002,64.41,43.71,84.27,0
2024-01-01T08:49:00,SENSOR-004,68.82,34.43,73.03,0
2024-01-01T16:42:30,SENSOR-004,69.57,37.21,92.05,0
2024-01-02T21:13:30,SENSOR-010,66.14,42.24,67.97,0
2024-01-02T02:48:00,SENSOR-010,67.56,55.75,79.79,0
2024-01-01T22:32:30,SENSOR-008,68.73,34.13,84.62,0
2024-01-01T11:27:00,SENSOR-008,67.96,42.97,78.01,0
2024-01-02T04:29:00,SENSOR-008,60.16,55.88,86.06,0
2024-01-01T22:18:00,SENSOR-005,70.13,54.2,88.15,0
2024-01-02T10:24:30,SENSOR-010,68.2,31.1,73.23,0
2024-01-01T17:14:30,SENSOR-008,66.61,32.89,53.98,0
2024-01-02T16:19:30,SENSOR-003,72.1,45.73,61.77,0
2024-01-02T16:35:00,SENSOR-008,62.45,39.57,62.55,0
2024-01-02T06:57:00,SENSOR-006,66.08,52.8,74.03,0
2024-01-01T13:03:30,SENSOR-005,58.49,59.05,74.83,0
2024-01-02T07:26:00,SENSOR-001,64.28,48.87,84.22,0
2024-01-02T22:26:30,SENSOR-002,87.12,24.71,90.39,1
2024-01-02T12:22:00,SENSOR-005,55.22,35.07,68.95,0
2024-01-02T09:02:30,SENSOR-008,55.35,40.77,89.91,0
2024-01-01T14:35:00,SENSOR-009,63.37,35.35,83.78,0
2024-01-02T15:15:30,SENSOR-005,61.03,54.2,80.04,0
2024-01-02T00:17:30,SENSOR-002,60.93,40.28,71.03,0
2024-01-02T14:27:30,SENSOR-008,60.95,53.02,68.11,0
2024-01-03T01:24:00,SENSOR-004,95.65,23.08,114.76,1
2024-01-01T16:31:30,SENSOR-010,67.8,44.07,68.22,0
2024-01-02T20:27:00,SENSOR-006,66.85,47.08,95.66,0
2024-01-01T18:09:30,SENSOR-001,70.0,43.38,77.83,0
2024-01-02T04:11:00,SENSOR-002,67.35,55.24,86.06,0
2024-01-02T16:08:30,SENSOR-009,63.26,41.18,39.71,0
2024-01-02T10:38:30,SENSOR-004,60.96,38.88,77.25,0
2024-01-02T06:37:30,SENSOR-009,69.35,43.12,72.08,0
2024-01-01T10:05:00,SENSOR-010,69.13,48.83,80.38,0
2024-01-02T22:06:30,SENSOR-009,71.27,30.95,78.23,0
2024-01-01T17:55:00,SENSOR-005,60.77,46.48,85.5,0
2024-01-02T03:19:00,SENSOR-004,65.16,43.12,82.45,0
2024-01-02T14:31:30,SENSOR-002,72.22,38.47,66.55,0
2024-01-01T13:49:30,SENSOR-004,69.97,38.49,86.99,0
2024-01-01T23:29:30,SENSOR-002,62.0,52.35,72.77,0
2024-01-02T10:56:30,SENSOR-004,66.81,34.23,76.79,0
2024-01-02T03:04:30,SENSOR-005,68.77,40.64,97.67,0
2024-01-02T20:22:00,SENSOR-010,61.16,52.24,59.84,0
2024-01-01T16:26:00,SENSOR-003,62.86,36.74,78.2,0
2024-01-02T13:26:30,SENSOR-010,65.34,39.8,87.08,0
2024-01-02T14:26:30,SENSOR-001,74.3,38.64,64.18,0
2024-01-02T21:23:30,SENSOR-008,63.11,66.19,74.4,0
2024-01-02T05:47:30,SENSOR-010,65.59,44.56,81.83,0
2024-01-01T21:28:30,SENSOR-007,72.06,44.0,69.82,0
2024-01-02T11:04:30,SENSOR-002,68.31,40.06,81.93,0
2024-01-02T12:45:00,SENSOR-004,54.09,60.05,80.55,0
2024-01-01T08:15:30,SENSOR-009,68.11,40.95,84.16,0
2024-01-02T10:17:30,SENSOR-007,72.79,41.79,52.67,0
2024-01-02T08:52:00,SENSOR-003,68.89,54.52,79.1,0
2024-01-02T18:47:30,SENSOR-008,66.46,54.03,62.71,0
2024-01-02T02:44:30,SENSOR-003,60.39,57.49,83.96,0
2024-01-01T18:34:00,SENSOR-008,58.71,45.22,51.75,0
2024-01-01T17:21:30,SENSOR-008,65.92,38.09,76.86,0
2024-01-01T10:19:30,SENSOR-005,65.16,45.55,72.79,0
2024-01-02T15:44:00,SENSOR-003,67.32,51.31,70.2,0
2024-01-01T20:21:30,SENSOR-003,63.72,49.59,58.75,0
2024-01-01T18:17:30,SENSOR-009,61.74,25.33,80.22,0
2024-01-01T22:35:00,SENSOR-007,61.36,44.56,87.03,0
2024-01-02T20:47:30,SENSOR-007,70.1,56.51,62.74,0
2024-01-01T15:48:30,SENSOR-010,64.3,54.32,68.81,0
2024-01-01T15:18:00,SENSOR-006,61.87,39.93,72.02,0
2024-01-01T14:48:00,SENSOR-010,64.68,38.86,75.0,0
2024-01-02T19:30:00,SENSOR-004,64.53,49.35,80.71,0
2024-01-02T04:30:00,SENSOR-002,54.66,34.07,78.03,0
2024-01-02T20:45:30,SENSOR-001,68.58,48.38,65.64,0
2024-01-02T13:50:30,SENSOR-007,70.13,35.98,93.75,0
2024-01-02T17:37:00,SENSOR-007,63.71,38.37,53.52,0
2024-01-02T15:58:30,SENSOR-001,72.98,45.58,88.68,0
2024-01-01T15:14:00,SENSOR-002,78.61,44.24,66.04,0
2024-01-02T01:39:00,SENSOR-003,60.32,50.84,80.86,0
2024-01-02T06:23:00,SENSOR-001,57.06,55.44,68.58,0
2024-01-01T20:23:00,SENSOR-002,69.95,39.78,68.68,0
2024-01-02T14:01:00,SENSOR-009,68.38,44.75,79.98,0
2024-01-02T17:45:00,SENSOR-005,62.5,48.9,71.31,0
2024-01-01T12:12:00,SENSOR-004,80.95,62.97,65.19,0
2024-01-02T09:46:30,SENSOR-010,66.76,47.79,75.19,0
2024-01-01T20:12:00,SENSOR-008,58.55,41.35,75.41,0
2024-01-01T16:59:00,SENSOR-006,63.07,48.38,97.91,0
2024-01-01T09:01:00,SENSOR-005,67.6,57.05,73.96,0
2024-01-01T13:20:30,SENSOR-010,67.8,43.43,73.38,0
2024-01-02T20:20:30,SENSOR-010,70.63,29.74,75.89,0
2024-01-02T05:40:00,SENSOR-002,71.64,34.27,84.03,0
2024-01-02T13:15:30,SENSOR-006,68.71,55.81,66.95,0
2024-01-01T13:00:30,SENSOR-001,77.11,46.18,95.14,0
2024-01-02T05:32:00,SENSOR-009,55.5,38.83,87.72,0
2024-01-01T18:24:30,SENSOR-005,61.43,47.42,79.48,0
2024-01-02T07:34:30,SENSOR-005,59.97,55.83,83.88,0
2024-01-02T10:04:00,SENSOR-007,66.86,41.16,71.15,0
2024-01-02T14:46:00,SENSOR-007,63.83,40.07,74.14,0
2024-01-02T00:04:00,SENSOR-002,70.03,43.34,92.21,0
2024-01-01T12:32:30,SENSOR-009,58.13,42.65,68.01,0
2024-01-02T07:23:00,SENSOR-010,62.18,45.54,67.63,0
2024-01-01T17:58:30,SENSOR-005,66.54,46.91,90.76,0
2024-01-01T17:34:30,SENSOR-004,62.28,56.36,76.95,0
2024-01-02T19:19:30,SENSOR-002,71.96,44.42,57.06,0
2024-01-02T10:23:00,SENSOR-008,62.54,39.62,55.87,0
2024-01-02T16:54:30,SENSOR-002,65.22,59.12,78.15,0
2024-01-01T09:07:30,SENSOR-004,65.79,43.99,73.59,0
2024-01-01T21:50:30,SENSOR-005,71.82,46.15,68.79,0
2024-01-02T14:20:00,SENSOR-004,72.02,44.72,89.32,0
2024-01-02T12:36:00,SENSOR-006,66.65,25.9,75.68,0
2024-01-02T08:30:00,SENSOR-008,68.97,48.1,85.27,0
2024-01-02T00:14:00,SENSOR-003,63.32,42.6,76.49,0
2024-01-02T03:04:00,SENSOR-010,69.8,55.48,64.78,0
2024-01-01T08:27:30,SENSOR-007,61.62,61.87,77.0,0
2024-01-02T21:03:00,SENSOR-001,63.1,47.45,73.96,0
2024-01-01T16:21:00,SENSOR-006,68.44,32.76,84.21,0
2024-01-03T00:50:00,SENSOR-004,58.64,94.93,73.41,1
2024-01-01T16:40:00,SENSOR-004,64.57,50.44,77.07,0
2024-01-02T02:01:30,SENSOR-009,59.93,43.9,81.39,0
2024-01-01T23:02:00,SENSOR-007,65.81,29.02,60.84,0
2024-01-02T14:05:00,SENSOR-001,58.6,26.85,46.95,0
2024-01-02T00:48:00,SENSOR-004,71.69,41.09,86.33,0
2024-01-01T13:38:00,SENSOR-005,69.34,43.44,78.8,0
2024-01-02T03:01:00,SENSOR-007,63.48,49.71,61.35,0
2024-01-01T12:35:30,SENSOR-003,61.62,52.76,99.4,0
2024-01-01T09:11:00,SENSOR-009,68.27,45.95,82.94,0
2024-01-02T03:20:30,SENSOR-009,65.12,40.91,45.92,0
2024-01-03T01:17:30,SENSOR-001,78.41,12.22,118.89,1
2024-01-02T13:18:30,SENSOR-008,67.48,59.62,98.3,0
2024-01-01T09:52:30,SENSOR-007,63.93,56.68,77.21,0
2024-01-01T23:43:00,SENSOR-001,59.86,48.95,89.01,0
2024-01-02T18:02:30,SENSOR-005,64.66,39.8,79.19,0
2024-01-01T20:49:00,SENSOR-003,71.15,53.5,90.77,0
2024-01-01T17:36:00,SENSOR-003,72.69,54.56,75.31,0
2024-01-01T16:14:00,SENSOR-008,61.52,26.35,79.15,0
2024-01-02T06:11:00,SENSOR-002,60.96,49.38,92.09,0
2024-01-02T04:25:00,SENSOR-007,70.84,46.61,66.33,0
2024-01-02T00:39:30,SENSOR-006,63.55,54.04,77.86,0
2024-01-01T09:33:30,SENSOR-010,66.24,52.82,73.92,0
2024-01-02T17:56:30,SENSOR-004,71.86,40.18,56.1,0
2024-01-01T18:44:00,SENSOR-005,60.8,47.28,89.89,0
2024-01-02T17:05:00,SENSOR-009,64.3,41.8,77.81,0
2024-01-02T21:21:30,SENSOR-009,64.9,57.56,68.79,0
2024-01-01T14:50:00,SENSOR-006,67.8,64.26,55.51,0
2024-01-02T20:31:30,SENSOR-002,61.91,41.49,94.05,0
2024-01-01T18:31:30,SENSOR-005,76.9,46.76,67.51,0
2024-01-01T20:18:00,SENSOR-010,61.17,54.81,65.27,0
2024-01-01T12:28:00,SENSOR-006,61.33,57.92,50.99,0
2024-01-01T11:36:30,SENSOR-005,55.83,47.24,83.71,0
2024-01-01T11:46:30,SENSOR-005,63.27,42.75,81.78,0
2024-01-02T07:19:30,SENSOR-005,61.76,55.4,81.75,0
2024-01-02T16:51:30,SENSOR-004,70.67,46.55,91.88,0
2024-01-01T13:28:30,SENSOR-009,72.05,41.69,48.37,0
2024-01-02T15:01:30,SENSOR-007,59.7,44.63,56.09,0
2024-01-01T17:10:00,SENSOR-008,64.47,39.4,79.06,0
2024-01-01T12:41:30,SENSOR-002,59.28,44.05,69.38,0
2024-01-01T10:14:00,SENSOR-002,66.76,42.63,76.63,0
2024-01-01T14:46:00,SENSOR-010,73.35,20.97,66.43,0
2024-01-02T13:00:30,SENSOR-009,73.55,46.67,84.54,0
2024-01-01T23:14:00,SENSOR-008,59.59,50.65,80.05,0
2024-01-02T10:37:30,SENSOR-001,72.3,32.54,58.12,0
2024-01-01T23:46:00,SENSOR-008,66.25,34.86,83.26,0
2024-01-02T15:31:00,SENSOR-005,64.45,45.79,81.95,0
2024-01-02T20:30:00,SENSOR-010,64.35,51.01,69.23,0
2024-01-02T23:58:00,SENSOR-005,78.74,49.27,98.54,1
2024-01-02T02:16:30,SENSOR-004,64.62,46.41,62.3,0
2024-01-02T14:02:30,SENSOR-001,66.0,46.64,65.98,0
2024-01-02T12:52:00,SENSOR-007,67.25,39.06,74.6,0
2024-01-02T04:30:30,SENSOR-002,58.86,39.3,66.78,0
2024-01-02T14:22:30,SENSOR-007,60.7,37.48,72.65,0
2024-01-02T07:55:00,SENSOR-006,64.15,39.08,91.4,0
2024-01-02T03:41:00,SENSOR-002,68.48,41.74,96.34,0
2024-01-02T23:37:30,SENSOR-002,59.54,92.71,93.99,1
2024-01-02T01:10:00,SENSOR-004,67.02,36.52,75.45,0
2024-01-01T08:04:30,SENSOR-007,55.78,62.31,74.39,0
2024-01-01T14:29:00,SENSOR-006,66.04,56.65,76.44,0
2024-01-01T18:53:00,SENSOR-008,60.61,48.02,77.31,0
2024-01-01T12:46:30,SENSOR-005,61.2,38.7,72.96,0
2024-01-02T23:19:00,SENSOR-002,93.82,25.72,97.89,1
2024-01-01T17:04:00,SENSOR-006,67.11,30.54,87.68,0
2024-01-01T09:06:30,SENSOR-002,68.45,27.57,66.98,0
2024-01-01T20:47:30,SENSOR-006,54.37,48.4,88.6,0
2024-01-02T18:52:30,SENSOR-005,65.36,42.66,72.45,0
2024-01-02T06:59:00,SENSOR-001,71.41,50.87,66.75,0
2024-01-02T07:46:00,SENSOR-003,65.64,49.19,83.47,0
2024-01-02T10:58:00,SENSOR-007,68.1,44.19,85.85,0
2024-01-02T03:59:30,SENSOR-001,58.55,34.25,81.05,0
2024-01-02T02:35:30,SENSOR-004,68.06,36.19,74.24,0
2024-01-01T23:31:30,SENSOR-005,64.72,54.4,84.09,0
2024-01-01T12:51:00,SENSOR-005,62.52,37.91,59.07,0
2024-01-02T03:51:30,SENSOR-009,57.3,34.66,77.3,0
2024-01-01T19:24:00,SENSOR-003,64.71,48.58,73.31,0
2024-01-02T13:06:00,SENSOR-005,59.12,42.55,84.34,0
2024-01-02T16:56:30,SENSOR-004,66.4,27.72,79.12,0
2024-01-01T16:06:30,SENSOR-003,68.89,39.08,69.48,0
2024-01-02T00:55:00,SENSOR-004,55.34,45.5,86.37,0
2024-01-02T04:14:00,SENSOR-009,55.36,43.29,79.81,0
2024-01-01T11:03:00,SENSOR-007,66.02,45.68,60.84,0
2024-01-02T13:54:00,SENSOR-002,66.02,47.64,65.64,0
2024-01-02T00:09:30,SENSOR-003,63.95,49.4,74.82,0
2024-01-02T19:03:00,SENSOR-010,65.16,37.09,77.47,0
2024-01-01T20:55:00,SENSOR-008,70.01,36.31,78.3,0
2024-01-02T08:05:00,SENSOR-004,59.49,34.54,79.31,0
2024-01-02T13:19:00,SENSOR-010,72.37,53.55,74.38,0
2024-01-02T10:27:00,SENSOR-004,74.49,58.6,71.01,0
2024-01-01T23:35:30,SENSOR-009,66.93,38.32,59.22,0
2024-01-01T21:21:30,SENSOR-007,74.1,48.31,72.77,0
2024-01-02T04:07:30,SENSOR-009,70.42,59.94,76.52,0
2024-01-02T20:43:00,SENSOR-006,63.33,37.02,84.21,0
2024-01-02T15:50:00,SENSOR-007,61.49,45.25,70.61,0
2024-01-01T19:58:30,SENSOR-001,63.76,45.74,78.6,0
2024-01-02T13:04:00,SENSOR-002,64.4,56.4,65.08,0
2024-01-02T05:19:30,SENSOR-003,65.5,42.81,66.85,0
2024-01-02T03:18:30,SENSOR-008,63.25,57.9,73.57,0
2024-01-02T21:05:00,SENSOR-009,65.22,46.94,60.84,0
2024-01-02T05:05:00,SENSOR-002,56.45,44.84,80.28,0
2024-01-02T02:06:00,SENSOR-009,59.31,53.64,58.68,0
2024-01-02T13:24:00,SENSOR-006,66.64,53.36,69.06,0
2024-01-02T03:45:00,SENSOR-004,60.73,39.87,74.62,0
2024-01-02T01:55:00,SENSOR-009,67.03,44.25,72.56,0
2024-01-01T10:23:30,SENSOR-003,83.05,57.09,83.43,0
2024-01-01T13:20:00,SENSOR-002,63.36,46.46,74.7,0
2024-01-02T14:49:30,SENSOR-004,65.27,50.68,82.92,0
2024-01-02T03:34:30,SENSOR-010,55.15,48.44,77.06,0
2024-01-01T11:33:00,SENSOR-004,69.42,40.13,72.91,0
2024-01-02T16:15:30,SENSOR-010,74.78,39.87,77.13,0
2024-01-02T20:12:30,SENSOR-006,71.41,49.69,67.48,0
2024-01-01T22:51:30,SENSOR-003,72.7,47.0,81.2,0
2024-01-01T18:26:30,SENSOR-006,72.08,38.02,74.4,0
2024-01-01T16:43:30,SENSOR-004,68.61,50.73,74.55,0
2024-01-02T05:00:30,SENSOR-003,63.29,34.53,85.34,0
2024-01-01T08:17:00,SENSOR-001,59.46,38.76,81.29,0
2024-01-01T12:10:30,SENSOR-001,63.99,58.42,69.14,0
2024-01-01T17:38:00,SENSOR-010,73.7,41.35,83.72,0
2024-01-02T16:25:30,SENSOR-003,65.32,18.88,71.35,0
2024-01-01T12:49:00,SENSOR-004,58.4,43.65,98.45,0
2024-01-01T21:55:30,SENSOR-002,67.57,32.43,79.46,0
2024-01-01T11:42:00,SENSOR-003,62.97,33.04,55.81,0
2024-01-02T17:57:30,SENSOR-008,66.61,45.47,70.11,0
2024-01-02T14:29:30,SENSOR-008,63.72,34.59,86.25,0
2024-01-01T11:20:30,SENSOR-010,62.8,45.22,65.02,0
2024-01-02T17:35:30,SENSOR-002,67.74,45.14,80.77,0
2024-01-02T13:30:30,SENSOR-006,63.92,45.7,71.27,0
2024-01-02T19:17:30,SENSOR-009,61.53,51.51,56.09,0
2024-01-01T10:41:30,SENSOR-008,67.24,44.12,82.6,0
2024-01-01T16:28:00,SENSOR-008,61.0,39.21,61.94,0
2024-01-01T14:07:30,SENSOR-006,71.34,36.01,70.43,0
2024-01-02T15:41:00,SENSOR-007,67.44,54.57,58.26,0
2024-01-01T17:08:30,SENSOR-006,72.41,37.69,80.31,0
2024-01-01T21:03:30,SENSOR-004,69.97,41.31,92.29,0
2024-01-03T01:36:00,SENSOR-008,59.7,93.49,81.4,1
2024-01-02T03:18:00,SENSOR-007,65.71,47.64,70.58,0
2024-01-01T15:38:30,SENSOR-006,68.78,35.25,91.92,0
2024-01-01T17:03:30,SENSOR-008,59.39,45.03,69.53,0
2024-01-02T22:28:30,SENSOR-003,83.12,58.32,110.16,1
2024-01-02T11:25:00,SENSOR-002,66.61,49.34,75.48,0
2024-01-03T00:42:00,SENSOR-008,73.27,44.57,108.01,1
2024-01-01T22:11:00,SENSOR-003,62.54,49.16,72.95,0
2024-01-02T03:38:30,SENSOR-008,57.6,37.24,70.67,0
2024-01-01T16:58:00,SENSOR-006,54.63,35.0,84.12,0
2024-01-02T20:32:00,SENSOR-005,66.58,39.69,62.01,0
2024-01-01T22:55:30,SENSOR-007,63.12,41.22,79.14,0
2024-01-02T00:47:30,SENSOR-002,62.46,49.98,81.63,0
2024-01-01T10:12:30,SENSOR-002,66.41,47.0,61.06,0
2024-01-02T11:51:00,SENSOR-005,64.16,49.65,96.53,0
2024-01-02T20:24:00,SENSOR-008,49.86,37.31,74.52,0
2024-01-03T01:03:30,SENSOR-003,81.49,73.17,114.07,1
2024-01-01T13:41:00,SENSOR-009,63.01,25.54,89.66,0
2024-01-01T13:51:00,SENSOR-003,67.93,41.15,89.61,0
2024-01-02T23:04:30,SENSOR-007,83.04,46.61,112.32,1
2024-01-01T22:31:00,SENSOR-005,61.67,52.19,74.43,0
2024-01-02T18:13:30,SENSOR-009,59.32,45.59,66.21,0
2024-01-01T18:38:00,SENSOR-002,58.93,46.7,81.83,0
2024-01-02T11:44:00,SENSOR-008,62.91,47.92,74.03,0
2024-01-02T02:48:30,SENSOR-007,60.94,34.22,84.19,0
2024-01-01T20:43:30,SENSOR-001,65.58,55.15,65.22,0
2024-01-01T12:21:00,SENSOR-005,64.33,45.92,91.13,0
2024-01-02T19:15:00,SENSOR-010,64.31,42.51,74.09,0
2024-01-02T05:11:00,SENSOR-001,59.95,45.31,80.25,0
2024-01-03T00:40:00,SENSOR-001,93.06,27.28,82.18,1
2024-01-02T14:04:30,SENSOR-002,66.42,50.91,60.67,0
2024-01-02T21:59:00,SENSOR-006,69.65,45.8,92.05,0
2024-01-03T01:30:00,SENSOR-006,49.68,84.75,73.77,1
2024-01-02T17:04:00,SENSOR-005,64.78,29.42,76.73,0
2024-01-02T17:34:30,SENSOR-006,64.12,41.9,94.37,0
2024-01-02T01:47:30,SENSOR-005,61.57,46.69,108.74,0
2024-01-01T22:52:30,SENSOR-004,69.52,44.33,61.38,0
2024-01-02T10:49:00,SENSOR-002,63.42,59.12,76.99,0
2024-01-02T18:54:30,SENSOR-010,67.9,43.38,81.03,0
2024-01-01T10:13:30,SENSOR-004,59.6,30.05,75.79,0
2024-01-02T09:30:00,SENSOR-008,65.51,48.22,77.03,0
2024-01-01T11:22:00,SENSOR-009,67.01,61.47,72.35,0
2024-01-01T10:45:30,SENSOR-010,68.59,38.34,74.94,0
2024-01-01T22:21:30,SENSOR-007,71.52,43.6,94.51,0
2024-01-02T00:27:30,SENSOR-008,68.41,38.6,70.78,0
2024-01-02T22:14:30,SENSOR-010,69.92,47.84,80.77,0
2024-01-02T23:34:30,SENSOR-001,80.44,36.9,94.42,1
2024-01-02T22:33:00,SENSOR-003,65.15,83.68,88.6,1
2024-01-02T13:57:30,SENSOR-008,66.54,45.15,81.53,0
2024-01-02T10:43:30,SENSOR-005,57.47,40.16,100.47,0
2024-01-02T01:00:00,SENSOR-003,62.67,50.0,74.36,0
2024-01-01T15:53:00,SENSOR-002,64.02,45.06,71.64,0
2024-01-01T19:58:00,SENSOR-005,64.25,51.37,64.67,0
2024-01-02T12:38:30,SENSOR-007,70.37,43.66,66.52,0
2024-01-02T04:34:30,SENSOR-008,59.02,69.44,73.82,0
2024-01-01T15:46:30,SENSOR-008,54.31,48.15,93.58,0
2024-01-01T13:11:00,SENSOR-006,57.95,42.24,73.88,0
2024-01-01T19:19:30,SENSOR-004,63.24,34.23,74.7,0
2024-01-02T02:47:30,SENSOR-002,63.85,46.39,79.69,0
2024-01-02T08:37:30,SENSOR-007,71.74,38.69,75.54,0
2024-01-02T08:36:30,SENSOR-006,69.7,51.25,75.73,0
2024-01-01T21:48:30,SENSOR-009,61.76,48.62,87.31,0
2024-01-01T15:12:30,SENSOR-007,80.03,43.91,89.56,0
2024-01-02T07:25:30,SENSOR-008,69.14,35.9,88.47,0
2024-01-02T08:12:00,SENSOR-002,69.54,36.61,57.03,0
2024-01-01T12:51:30,SENSOR-005,62.08,40.5,72.03,0
2024-01-02T12:01:30,SENSOR-004,54.14,37.02,85.25,0
2024-01-02T19:12:00,SENSOR-009,56.87,42.41,77.28,0
2024-01-01T13:36:30,SENSOR-004,68.28,42.13,85.41,0
2024-01-02T14:59:00,SENSOR-007,67.56,46.95,104.02,0
2024-01-02T22:04:30,SENSOR-004,58.12,62.11,58.27,0
2024-01-02T10:16:30,SENSOR-001,68.01,39.84,82.62,0
2024-01-01T22:08:00,SENSOR-009,58.7,48.81,75.62,0
2024-01-01T18:17:00,SENSOR-003,62.96,46.47,90.08,0
2024-01-02T00:54:30,SENSOR-007,69.12,54.76,69.59,0
2024-01-02T05:13:30,SENSOR-007,72.45,33.64,81.81,0
2024-01-02T23:02:00,SENSOR-008,96.11,29.99,86.15,1
2024-01-02T05:03:00,SENSOR-004,59.28,53.43,78.16,0
2024-01-02T17:28:00,SENSOR-004,64.89,61.17,76.54,0
2024-01-01T15:05:30,SENSOR-008,64.1,45.57,55.4,0
2024-01-02T09:15:30,SENSOR-006,65.96,45.59,79.44,0
2024-01-02T06:28:00,SENSOR-009,70.49,34.16,84.75,0
2024-01-02T18:36:30,SENSOR-010,64.68,54.13,73.13,0
2024-01-02T10:54:00,SENSOR-006,54.46,48.22,74.48,0
2024-01-02T01:34:00,SENSOR-003,58.63,37.94,70.04,0
2024-01-02T02:20:30,SENSOR-002,62.86,33.18,76.89,0
2024-01-01T18:59:30,SENSOR-006,65.99,47.47,76.84,0
2024-01-02T21:34:30,SENSOR-006,64.41,35.28,83.45,0
2024-01-01T23:23:30,SENSOR-002,62.79,47.55,73.22,0
2024-01-02T23:01:00,SENSOR-005,61.19,77.35,83.81,1
2024-01-01T21:45:30,SENSOR-003,59.4,44.58,80.7,0
2024-01-02T11:24:00,SENSOR-007,58.62,47.96,84.04,0
2024-01-02T11:11:00,SENSOR-005,65.9,44.69,73.04,0
2024-01-02T15:39:00,SENSOR-009,65.41,52.95,81.6,0
2024-01-02T01:13:00,SENSOR-004,63.57,47.61,70.43,0
2024-01-01T20:10:30,SENSOR-004,71.0,32.85,70.53,0
2024-01-01T09:34:30,SENSOR-003,70.58,40.37,83.09,0
2024-01-02T03:49:30,SENSOR-010,58.0,28.68,65.92,0
2024-01-02T05:38:30,SENSOR-005,59.57,52.98,80.67,0
2024-01-02T18:12:00,SENSOR-005,70.83,49.65,79.46,0
2024-01-02T15:31:30,SENSOR-009,65.33,58.58,60.33,0
2024-01-02T11:41:30,SENSOR-001,70.31,60.31,68.34,0
2024-01-01T15:14:30,SENSOR-007,62.32,42.84,77.67,0
2024-01-02T20:37:30,SENSOR-006,70.52,40.76,92.35,0
2024-01-02T11:49:30,SENSOR-009,62.52,37.32,53.31,0
2024-01-01T13:05:30,SENSOR-009,72.44,48.94,73.78,0
2024-01-02T22:36:00,SENSOR-006,72.8,41.56,94.19,1
2024-01-01T10:32:30,SENSOR-004,65.99,37.12,60.17,0
2024-01-01T17:59:00,SENSOR-003,67.81,45.77,60.9,0
2024-01-02T02:55:00,SENSOR-008,58.71,45.63,74.06,0
2024-01-02T21:19:30,SENSOR-006,67.94,50.63,94.41,0
2024-01-01T19:24:30,SENSOR-005,67.0,27.28,73.76,0
2024-01-02T19:47:00,SENSOR-005,69.1,47.63,81.55,0
2024-01-02T19:06:30,SENSOR-010,60.93,46.41,83.24,0
2024-01-01T14:13:30,SENSOR-006,66.05,43.33,72.65,0
2024-01-02T19:41:00,SENSOR-002,65.57,56.01,64.55,0
2024-01-03T00:57:00,SENSOR-010,53.75,80.21,73.83,1
2024-01-02T03:40:00,SENSOR-005,66.31,51.88,77.36,0
2024-01-01T10:16:30,SENSOR-004,74.8,34.69,80.25,0
2024-01-03T00:46:00,SENSOR-010,99.92,34.6,73.51,1
2024-01-01T14:27:00,SENSOR-010,58.34,44.38,75.0,0
2024-01-02T23:38:30,SENSOR-006,89.63,29.38,101.11,1
2024-01-02T16:31:30,SENSOR-010,70.46,56.8,85.5,0
2024-01-02T07:39:00,SENSOR-007,68.04,33.53,72.93,0
2024-01-03T00:10:00,SENSOR-001,109.13,31.94,65.0,1
2024-01-01T09:20:30,SENSOR-008,68.85,56.97,83.97,0
2024-01-01T23:05:00,SENSOR-004,58.42,30.98,74.97,0
2024-01-01T21:24:30,SENSOR-003,66.11,46.26,73.98,0
2024-01-01T23:16:30,SENSOR-010,65.62,41.25,72.25,0
2024-01-01T20:25:00,SENSOR-009,70.12,49.37,65.65,0
2024-01-01T21:40:30,SENSOR-004,60.21,52.15,80.1,0
2024-01-02T03:31:00,SENSOR-008,71.54,46.35,79.81,0
2024-01-02T11:06:30,SENSOR-006,59.89,34.54,80.25,0
2024-01-02T15:05:30,SENSOR-008,61.62,29.23,75.5,0
2024-01-02T07:57:30,SENSOR-009,56.39,20.84,63.57,0
2024-01-01T21:54:00,SENSOR-010,59.8,40.91,64.41,0
2024-01-01T11:32:30,SENSOR-010,60.2,52.45,88.16,0
2024-01-01T10:24:00,SENSOR-005,60.74,35.92,62.44,0
2024-01-02T11:02:30,SENSOR-003,68.65,31.25,60.94,0
2024-01-01T12:44:00,SENSOR-008,64.85,43.44,72.16,0
2024-01-02T05:31:30,SENSOR-003,68.12,42.21,69.16,0
2024-01-03T01:16:30,SENSOR-006,104.13,27.45,84.84,1
2024-01-02T19:22:00,SENSOR-008,61.68,42.63,84.65,0
2024-01-02T02:16:00,SENSOR-001,66.72,56.35,57.28,0
2024-01-02T08:47:00,SENSOR-008,62.8,44.64,102.2,0
2024-01-02T07:52:00,SENSOR-010,71.29,50.07,75.72,0
2024-01-01T13:04:00,SENSOR-004,69.77,39.1,89.13,0
2024-01-02T09:14:00,SENSOR-010,72.3,59.16,89.4,0
2024-01-01T09:57:00,SENSOR-009,68.16,45.93,76.25,0
2024-01-02T16:36:00,SENSOR-009,63.54,49.23,78.71,0
2024-01-01T08:53:00,SENSOR-006,63.7,45.96,85.56,0
2024-01-01T15:26:00,SENSOR-007,64.59,45.29,89.56,0
2024-01-03T00:03:00,SENSOR-007,86.12,35.18,64.76,1
2024-01-02T03:01:30,SENSOR-010,66.02,51.19,72.6,0
